UserID;SongID;Rating
8773;12884;4
8774;2184;4
8774;7470;5
8774;8397;5
8776;3462;5
8776;10472;5
8778;4799;5
8778;6248;5
8779;19006;3
8780;6189;1
8783;2001;4
8783;3843;4
8783;13856;4
8784;9287;5
8784;16548;5
8785;2780;5
8785;9445;5
8785;16548;5
8786;2552;5
8788;10422;4
8789;4067;5
8789;10678;5
8790;18937;5
8791;13465;3
8792;3209;5
8793;18703;5
8794;11610;2
8795;2330;5
8796;10769;1
8796;11052;1
8797;2284;4
8799;7788;1
8800;12932;3
8802;3592;4
8803;14119;5
8804;7815;3
8805;8940;5
8805;13535;5
8806;9115;2
8808;16098;5
8808;18075;5
8809;2630;1
8809;3027;5
8812;545;5
8812;2764;5
8812;18225;2
8812;19670;5
8814;3491;5
8815;2828;3
8815;12219;5
8816;13545;5
8817;8247;4
8818;14630;1
8819;8278;3
8819;13266;3
8820;1277;5
8823;13988;4
8825;1721;5
8825;11702;5
8825;13200;5
8826;13002;5
8827;7590;5
8827;7784;1
8827;10821;5
8827;15813;1
8828;834;4
8828;15801;5
8829;2111;4
8829;13859;5
8830;2263;5
8830;18973;1
8831;3174;4
8831;7362;5
8831;12748;4
8831;17013;2
8831;18510;5
8832;12672;4
8832;12827;1
8834;10825;1
8835;5942;5
8835;17295;1
8836;761;1
8836;10127;4
8836;14660;3
8837;1669;5
8837;16826;5
8838;9213;4
8839;128;5
8839;8161;5
8840;3560;5
8840;17126;5
8841;13331;5
8841;13673;1
8842;1815;5
8842;4071;4
8842;15813;4
8844;3525;4
8845;4881;5
8845;15099;5
8846;4590;5
8846;16248;5
8847;9802;5
8847;17029;5
8847;19135;5
8848;1137;5
8849;7256;5
8849;18290;5
8851;4449;5
8851;11105;5
8852;8059;3
8853;1289;5
8853;3164;5
8853;15099;5
8854;9939;5
8855;1308;2
8855;10087;1
8856;10821;5
8857;1650;2
8858;833;2
8858;8562;3
8858;15065;2
8858;17227;4
8861;2596;5
8861;3375;5
8861;16826;4
8864;2769;2
8864;7665;1
8865;15503;4
8865;18051;1
8866;254;5
8866;14564;4
8867;2769;3
8867;5675;3
8868;9764;1
8868;12677;5
8869;15431;1
8869;16548;1
8870;1826;5
8871;7276;4
8871;10538;5
8872;14800;2
8872;15613;2
8873;8406;3
8873;19299;3
8874;3517;5
8874;7420;5
8874;13859;5
8876;1109;1
8876;8099;1
8876;9669;3
8877;17425;5
8878;15813;3
8878;17522;5
8878;17567;2
8879;271;1
8879;2726;2
8879;17074;5
8880;8063;3
8880;17119;5
8881;15512;4
8881;17355;5
8882;19360;2
8883;413;5
8884;1872;4
8884;9416;3
8884;10538;3
8885;2282;1
8885;12982;2
8885;19924;1
8886;6248;1
8886;8316;1
8888;17227;5
8889;17029;4
8890;2824;5
8890;3385;5
8890;5826;5
8891;9180;4
8891;10614;1
8893;442;3
8893;641;3
8893;15265;5
8894;8350;5
8894;10732;5
8894;17329;5
8895;17736;4
8895;19330;4
8896;16909;3
8897;14816;1
8898;19849;5
8899;413;3
8900;9488;5
8901;7912;1
8901;8487;1
8901;9949;1
8902;6572;5
8902;13264;5
8902;15151;1
8902;17746;5
8902;18487;1
8903;8761;5
8903;17366;1
8904;94;1
8905;1075;2
8905;15709;3
8906;10766;4
8906;16794;5
8907;18230;5
8908;4453;5
8908;15518;5
8910;16841;2
8911;2071;5
8911;16868;5
8911;17849;5
8912;13763;5
8912;17511;5
8913;6254;5
8913;19938;5
8914;6198;4
8916;12710;2
8917;481;1
8918;5808;1
8918;7306;1
8918;15175;1
8918;19227;1
8918;19538;4
8919;15458;3
8920;4341;5
8920;14744;5
8921;6129;5
8921;19926;1
8922;359;5
8922;13478;4
8922;15235;3
8923;6867;3
8923;12296;5
8923;16918;5
8924;15113;4
8926;8056;3
8927;914;2
8927;2078;5
8927;2987;1
8931;9374;5
8931;11821;1
8931;14522;3
8932;3785;4
8932;12859;1
8933;8818;4
8933;13275;4
8933;19030;4
8934;3418;1
8936;9539;5
8937;2355;1
8938;14188;5
8939;9488;5
8939;10276;5
8940;2263;3
8940;8029;3
8941;13911;4
8942;833;5
8943;8562;5
8943;9821;3
8943;10950;5
8943;17714;5
8944;13125;1
8945;1815;5
8945;2739;5
8945;17082;5
8946;1872;2
8946;6347;5
8946;13056;2
8948;17355;1
8949;19299;2
8952;10642;4
8952;15767;3
8954;16012;5
8955;7657;3
8955;8926;3
8955;16554;2
8956;12717;5
8957;1373;5
8957;1868;5
8958;737;5
8959;5609;5
8959;13146;5
8959;19476;2
8960;2745;5
8960;14985;5
8960;17085;5
8960;19362;5
8962;3785;3
8962;6877;4
8962;10144;3
8962;17074;3
8963;11084;5
8964;6304;5
8964;12248;5
8964;12729;2
8965;1209;5
8965;4051;4
8966;271;2
8966;2009;1
8966;14502;5
8966;18487;5
8967;14119;5
8968;5835;4
8968;6247;5
8968;15772;5
8968;16548;4
8969;3443;1
8969;4127;3
8971;5255;4
8971;12028;4
8972;5059;3
8972;12885;3
8973;6297;1
8974;19670;5
8975;5983;4
8976;15207;5
8980;9352;4
8981;7276;5
8982;5117;5
8982;8940;5
8983;2545;4
8983;10554;1
8984;10584;4
8987;6046;5
8987;7745;5
8989;17978;5
8989;19006;3
8992;545;5
8992;5851;5
8992;8492;5
8992;10279;4
8993;7778;4
8993;14671;3
8994;13328;1
8995;11523;1
8995;13307;1
8996;17029;4
8997;9488;3
8998;9370;4
8998;10591;5
8998;14284;4
8998;14966;5
8999;7939;5
8999;14580;5
9000;10612;4
9000;19191;4
9001;11525;1
9002;11089;4
9002;18572;5
9003;12710;5
9003;14782;5
9004;2033;4
9004;18014;1
9005;14526;4
9005;18691;1
9006;4459;5
9006;7077;5
9007;6314;5
9007;16322;5
9009;8062;5
9010;13404;1
9010;18137;5
9010;18986;5
9012;271;1
9012;5039;1
9013;9488;5
9013;11525;4
9013;15376;2
9014;8655;4
9014;13506;2
9016;9534;2
9016;15041;4
9017;2806;1
9017;15133;1
9017;16227;3
9018;11539;5
9019;12609;5
9019;18271;4
9019;18972;4
9020;6139;5
9021;14286;5
9021;18540;5
9022;1815;3
9022;9155;1
9023;14092;2
9024;1740;4
9024;3769;1
9025;4082;5
9025;4263;5
9026;3178;5
9026;18073;5
9027;1503;3
9027;5324;2
9027;17227;5
9028;256;4
9029;2309;2
9030;4438;4
9031;2504;4
9032;7939;2
9032;19538;3
9033;4004;5
9034;16909;5
9034;18075;1
9036;9464;5
9037;1898;5
9037;6846;5
9037;17034;5
9038;12827;1
9038;16931;1
9039;18968;1
9040;4042;5
9040;9201;5
9040;11966;5
9040;18183;5
9041;3987;1
9041;4898;1
9042;2826;5
9043;9794;2
9043;15635;1
9043;18634;5
9045;7167;5
9045;9325;5
9045;14110;5
9047;11103;2
9049;9776;3
9050;1395;3
9050;11056;1
9050;15503;2
9051;8788;1
9051;16401;5
9052;743;1
9053;7181;3
9053;8144;3
9053;13895;1
9054;4788;5
9054;6135;5
9055;10251;5
9055;17274;5
9056;14698;3
9056;17032;2
9057;3468;4
9057;15597;4
9058;8562;5
9058;17746;3
9060;14450;3
9060;16460;5
9061;17622;5
9062;1396;3
9062;10305;2
9064;6655;5
9065;12586;1
9066;9033;4
9067;834;1
9067;1298;1
9067;19037;1
9068;4108;5
9069;18798;1
9070;5498;2
9071;754;4
9071;9288;5
9071;18015;5
9072;2320;2
9072;14520;1
9073;5342;5
9074;7321;5
9074;17623;5
9075;18142;5
9075;19691;5
9077;4889;3
9077;10995;1
9079;15503;4
9079;15635;5
9080;14815;1
9081;9290;1
9082;1666;4
9082;19242;3
9083;15097;3
9083;19900;4
9084;4378;2
9084;12859;5
9085;10997;2
9085;12863;1
9086;12440;4
9086;15597;5
9087;3408;3
9087;6188;2
9088;3910;1
9088;19089;3
9090;1837;5
9091;7343;4
9091;12354;5
9092;12960;3
9092;18161;4
9093;2739;5
9093;9367;5
9094;2545;5
9094;5059;4
9094;15028;1
9095;1468;5
9095;7657;5
9095;13388;5
9096;338;3
9096;3092;3
9096;13179;4
9098;7343;2
9098;14639;1
9099;3525;2
9099;8566;4
9099;14193;5
9100;4198;3
9100;7939;1
9102;14299;5
9103;6049;5
9103;8562;5
9104;1954;1
9104;5733;3
9104;9586;1
9105;9510;4
9105;18290;5
9106;887;5
9106;18782;4
9107;2613;5
9109;17962;4
9110;6954;2
9110;18978;2
9111;2263;4
9111;6049;4
9111;13535;5
9111;19169;3
9112;8870;1
9114;4198;5
9114;7855;4
9115;14775;1
9116;9837;4
9116;10131;5
9116;14933;1
9116;17032;3
9117;8149;4
9118;1650;3
9119;3151;5
9119;3517;4
9119;19863;5
9120;302;5
9121;18006;5
9122;3412;5
9122;6870;5
9123;919;5
9123;6755;1
9124;1238;1
9124;3453;2
9125;13621;5
9126;7145;4
9126;13859;4
9126;15626;4
9127;17053;5
9127;17323;5
9127;17355;5
9129;12;4
9129;1515;4
9130;7065;4
9130;7355;4
9130;19812;4
9131;4572;3
9131;12188;5
9132;19245;5
9133;18147;3
9134;5078;3
9134;6049;5
9134;7505;4
9134;18161;4
9135;10479;5
9135;11525;4
9135;12188;5
9135;12932;4
9137;8562;5
9137;12219;5
9137;17683;5
9138;15783;1
9139;14117;1
9139;14519;2
9140;14933;3
9142;802;3
9142;8241;2
9142;11987;3
9143;10305;1
9144;1126;2
9144;14516;1
9145;4088;5
9145;6652;4
9146;1837;1
9146;3174;3
9146;14782;3
9147;335;1
9148;19367;1
9149;18729;1
9150;11015;5
9150;14623;5
9150;15207;5
9151;12221;1
9153;4459;2
9154;16659;4
9154;16690;3
9155;2111;5
9155;14517;3
9156;2141;3
9156;6062;4
9156;12211;1
9158;2726;1
9158;14389;5
9160;488;5
9161;3283;3
9161;15223;2
9162;9568;5
9165;271;4
9165;4199;4
9165;6862;4
9166;17252;4
9167;7167;4
9167;14537;2
9167;18161;4
9168;2809;5
9168;13920;3
9169;14966;5
9169;16431;5
9171;9539;5
9173;14056;5
9174;3940;3
9174;14021;3
9175;1543;5
9176;12709;1
9176;13682;5
9177;16919;4
9177;19849;4
9178;10678;2
9178;12380;2
9179;8334;4
9180;13982;5
9181;7967;5
9182;4218;1
9182;15251;5
9183;7839;5
9184;9084;5
9185;3843;3
9188;1724;4
9189;69;5
9189;8406;5
9190;10131;5
9190;15585;4
9191;9539;5
9192;16578;5
9193;14537;5
9193;18521;5
9193;19250;5
9194;15503;1
9195;18161;4
9196;7766;4
9196;7939;4
9197;15430;5
9198;833;5
9199;14530;4
9200;755;1
9200;3006;1
9200;14773;2
9201;8058;3
9203;3427;2
9203;15476;2
9205;843;5
9206;4379;4
9207;17079;3
9208;109;2
9209;4566;2
9209;7764;5
9210;550;4
9210;4508;2
9210;6248;5
9211;6314;5
9212;4755;1
9213;8063;5
9218;1062;4
9218;16826;5
9221;345;4
9222;12802;5
9222;17848;5
9224;9901;1
9224;12932;1
9224;18483;2
9224;18927;3
9224;19090;2
9225;17329;1
9226;4197;3
9228;2150;5
9228;16011;1
9229;8406;4
9230;11737;5
9230;15813;3
9231;3133;5
9231;6650;5
9232;18302;4
9234;413;5
9235;18294;1
9236;6096;4
9237;1838;4
9237;5530;5
9237;14450;3
9239;2971;3
9239;4256;4
9239;11556;3
9240;4752;1
9240;19022;1
9241;7010;5
9241;7458;5
9241;7815;5
9242;16548;3
9242;16868;3
9243;1023;5
9244;1061;4
9244;18501;3
9245;8562;1
9245;10885;5
9245;16618;1
9246;1061;5
9246;5117;4
9247;6883;5
9247;11737;3
9248;6248;5
9248;8873;4
9248;19670;4
9249;6090;2
9250;6019;3
9251;6139;5
9251;16548;4
9252;2245;2
9252;11342;2
9252;16664;4
9252;16794;3
9253;545;5
9253;2127;1
9253;8220;5
9253;8863;5
9254;13535;5
9255;10168;5
9255;13002;4
9256;413;5
9257;7633;3
9257;12605;4
9257;19858;5
9258;2370;5
9258;19353;3
9259;17962;5
9260;3785;3
9260;6795;5
9260;12647;2
9262;6248;3
9262;15694;3
9262;18986;4
9264;633;3
9264;17227;1
9264;17685;3
9266;15207;5
9268;289;4
9268;19577;1
9269;6454;5
9269;7666;1
9270;545;5
9272;439;5
9272;3047;5
9272;8058;5
9273;1815;5
9274;4892;1
9275;2084;1
9275;19438;5
9276;11386;5
9276;13644;1
9277;3487;1
9277;16075;5
9278;13018;5
9278;14782;1
9278;16976;2
9279;1682;5
9279;2153;5
9280;17275;1
9281;7520;5
9282;834;1
9282;5861;5
9282;17925;5
9284;13643;5
9285;8058;4
9285;18161;4
9286;10403;5
9286;10422;5
9287;1531;4
9287;3432;5
9288;10504;5
9288;16797;5
9290;2103;1
9290;7498;5
9291;6254;4
9291;14843;4
9292;12513;2
9295;2092;1
9296;18927;1
9297;66;5
9297;7585;5
9297;15813;5
9298;3206;5
9298;13859;4
9298;18290;4
9299;6139;1
9300;14055;5
9300;14752;2
9301;1083;1
9301;14249;1
9302;11525;5
9303;18161;3
9304;18534;3
9305;16026;2
9308;14284;2
9309;16239;5
9310;2748;5
9310;6835;3
9310;10929;3
9313;5914;1
9313;9193;2
9315;7839;3
9316;5059;5
9316;9539;4
9317;4546;5
9317;13325;5
9317;18883;3
9317;19299;4
9318;17154;5
9318;19799;5
9320;10714;4
9321;1053;1
9321;12709;5
9321;18052;2
9322;2217;4
9322;17228;4
9323;3962;5
9323;17746;2
9323;18937;2
9325;911;5
9326;7633;5
9327;18363;5
9328;14286;5
9328;19169;5
9329;6252;3
9329;10847;1
9329;12753;2
9330;4438;2
9330;14119;3
9330;18937;2
9331;2726;5
9332;17148;5
9333;6090;1
9333;17679;2
9334;3047;1
9334;8316;4
9334;19006;3
9334;19670;5
9335;2087;5
9336;14445;2
9337;10678;3
9338;5601;5
9341;10821;5
9341;18878;5
9342;17336;4
9342;19782;3
9343;10046;5
9344;14396;2
9345;799;5
9345;15487;5
9346;9290;1
9347;11997;4
9347;14332;3
9348;18161;2
9349;2496;5
9349;9774;5
9352;5030;3
9353;4889;3
9353;7633;1
9354;8263;1
9354;11291;3
9355;1682;5
9356;528;3
9356;2770;5
9356;9901;5
9357;8406;5
9358;8300;5
9358;10248;5
9359;6595;5
9360;5028;5
9360;8060;5
9361;1826;3
9361;17037;1
9362;19299;5
9363;100;1
9363;14494;1
9364;15920;5
9364;17367;2
9365;7665;1
9366;2358;1
9367;18834;5
9369;2747;5
9369;8334;3
9370;4818;4
9371;10607;5
9373;2127;1
9373;17746;4
9374;460;2
9374;5232;4
9375;19707;5
9377;6719;3
9377;7276;5
9378;1590;4
9378;8415;5
9378;11153;3
9378;15825;2
9378;16548;4
9378;19538;4
9379;619;5
9379;2739;5
9379;17728;2
9379;19767;5
9380;11053;5
9380;13859;1
9380;19299;5
9382;4254;2
9382;15895;2
9383;10808;1
9383;10827;1
9384;3008;3
9384;3199;4
9384;5119;4
9385;18725;2
9386;8395;2
9387;3326;2
9388;12951;4
9388;15813;4
9388;15953;1
9389;1815;3
9389;2971;3
9392;18483;4
9392;19251;2
9394;18927;1
9395;413;5
9395;14173;5
9395;14704;4
9395;15526;5
9396;834;3
9396;6106;1
9396;7013;5
9397;18510;5
9397;19333;5
9398;15512;3
9399;12173;1
9401;4945;5
9401;10397;1
9403;12221;1
9404;3465;5
9404;13784;3
9405;3843;5
9406;7633;3
9406;8521;1
9409;3209;5
9410;1206;5
9410;9841;5
9411;16309;1
9412;733;4
9412;5810;5
9412;12252;5
9413;2499;4
9413;13657;1
9414;2247;4
9414;15713;5
9414;18841;5
9415;4752;5
9416;14092;5
9416;15764;2
9418;797;3
9420;342;5
9420;3846;5
9420;5768;2
9420;16522;3
9421;18483;5
9421;18986;5
9425;8562;5
9425;11737;5
9425;17746;5
9426;496;1
9426;19218;2
9427;5767;2
9427;12876;4
9429;2769;3
9429;9539;5
9430;911;3
9431;9487;4
9432;5166;1
9433;2263;5
9433;14525;1
9433;18968;4
9434;1813;5
9435;4214;2
9435;6380;5
9436;7478;3
9437;10710;4
9438;8433;2
9438;16401;2
9439;4220;5
9440;4788;1
9441;14137;3
9441;18458;5
9442;12288;3
9442;17227;4
9443;2747;5
9443;6049;5
9443;7276;5
9443;7708;5
9443;15381;5
9443;18307;5
9443;19411;5
9445;13337;1
9445;18986;1
9446;10138;3
9446;15512;4
9448;18878;3
9450;19849;5
9451;2809;3
9451;18403;1
9451;18404;1
9451;18510;4
9452;1461;4
9453;8092;1
9453;18510;1
9455;9488;4
9456;7657;1
9456;7665;1
9456;14319;1
9456;18609;2
9457;4799;4
9458;12859;5
9459;633;2
9459;3517;5
9459;7276;2
9461;2128;4
9462;14933;1
9463;19060;5
9464;2009;5
9464;6544;5
9465;13113;4
9466;13905;1
9467;12978;5
9468;7751;4
9469;8718;5
9469;13446;5
9469;14576;5
9471;14698;5
9473;16248;1
9474;4004;3
9474;14039;5
9474;17559;4
9475;1419;1
9476;584;4
9476;1460;5
9476;14832;5
9478;5144;3
9479;3974;4
9480;3092;3
9480;19299;2
9481;205;1
9481;3970;5
9481;7787;2
9481;11955;3
9481;17196;5
9482;14517;5
9483;17316;1
9485;15503;5
9486;528;3
9486;2128;4
9487;4566;3
9487;15811;1
9487;18510;5
9487;19767;1
9488;9502;3
9488;18141;2
9490;7788;3
9490;14701;1
9492;11258;3
9494;210;4
9495;1215;2
9495;14921;5
9495;16470;1
9495;16631;1
9496;3843;5
9497;1048;5
9497;13299;5
9497;14900;5
9498;3047;4
9498;7242;5
9498;7447;3
9499;6353;4
9499;11084;3
9499;13747;3
9500;1388;1
9500;3156;1
9500;19864;1
9501;2543;5
9501;7043;5
9502;14950;1
9503;528;2
9503;2726;1
9503;7891;5
9504;13305;5
9506;342;5
9506;4973;5
9506;19307;5
9507;3962;1
9507;8791;5
9509;4055;3
9509;10400;1
9509;14548;4
9509;19006;5
9510;6508;5
9511;15041;5
9512;2459;5
9512;2747;5
9512;10375;5
9512;19512;5
9513;3152;5
9513;15076;5
9513;16913;5
9513;19318;5
9514;3469;4
9514;16113;3
9514;17227;1
9515;4043;5
9516;2322;5
9518;14119;5
9519;7664;5
9519;13226;5
9520;6516;3
9520;14019;3
9520;15436;3
9521;15769;4
9522;13780;5
9522;15491;5
9522;18487;5
9523;15635;4
9525;19967;2
9526;7276;4
9526;11608;1
9526;11737;3
9527;11844;5
9527;13948;5
9529;271;3
9529;2726;1
9529;3810;4
9530;3706;4
9532;7639;3
9532;7784;1
9532;13784;3
9533;6049;4
9533;11554;4
9533;16794;4
9534;14282;1
9534;17450;1
9534;17770;1
9535;7884;5
9535;9433;3
9536;735;4
9536;788;4
9536;3776;4
9536;7421;3
9537;14096;3
9538;413;1
9539;19407;1
9540;7683;4
9541;5907;2
9541;18487;3
9542;8338;3
9542;12736;3
9544;9367;3
9545;13958;5
9545;14580;1
9546;4945;5
9546;13461;1
9547;2726;4
9548;545;1
9548;8502;5
9548;14898;5
9549;1513;1
9549;6271;1
9549;10145;1
9550;7294;3
9550;13938;4
9552;2263;4
9552;13817;4
9553;6867;4
9554;11084;3
9555;545;5
9555;1121;2
9555;16974;3
9555;19795;2
9556;6268;4
9557;2596;5
9558;2336;5
9558;13869;5
9560;15257;5
9561;7093;1
9561;13052;5
9561;17591;5
9562;19763;5
9565;1499;5
9565;10766;5
9566;1169;5
9566;17520;5
9569;2545;5
9570;18729;3
9570;19777;2
9571;19299;2
9572;2470;4
9572;4782;5
9573;10882;4
9573;17403;1
9574;12709;5
9575;8966;1
9575;13615;5
9576;2747;5
9576;4437;4
9576;5666;5
9576;8704;5
9576;15648;5
9577;445;3
9577;6703;1
9577;17495;5
9578;9488;2
9579;5611;4
9579;11374;4
9580;2263;4
9582;15125;4
9582;18161;5
9583;14813;5
9584;2745;3
9584;4889;1
9586;4000;5
9586;6606;5
9588;3184;4
9589;10612;5
9591;8686;5
9592;2670;1
9592;17355;3
9593;12188;5
9593;14866;5
9594;4147;1
9594;5743;5
9594;16318;1
9594;18053;1
9595;2253;4
9595;18937;2
9597;4378;2
9597;7889;2
9598;12380;1
9599;8177;1
9599;8935;1
9600;17849;3
9601;8300;5
9601;17688;5
9603;3723;4
9603;17079;2
9605;833;3
9605;16099;5
9606;13859;4
9606;17227;2
9608;18168;5
9609;16794;4
9610;1611;1
9610;12219;5
9611;6839;5
9611;19006;3
9612;1955;3
9614;15036;5
9614;18124;3
9615;1048;4
9617;18497;5
9618;10773;3
9620;2245;1
9620;4841;3
9620;17467;1
9620;17520;1
9622;19524;5
9623;3323;1
9623;12980;1
9623;17947;4
9623;19976;1
9625;15257;3
9627;3853;5
9627;19899;5
9628;18177;5
9629;8316;5
9630;4459;4
9630;18290;4
9630;19538;4
9631;2392;1
9631;14898;4
9632;687;1
9632;9186;5
9632;11723;1
9633;3111;3
9635;5880;1
9635;13810;1
9635;18136;1
9636;327;3
9636;335;5
9636;3468;4
9636;6272;5
9638;2415;3
9638;14671;4
9638;15291;3
9638;15491;3
9639;3491;3
9640;863;5
9640;1351;5
9641;2726;1
9641;16824;4
9642;14525;3
9643;4378;2
9643;14680;4
9644;14870;5
9647;2824;5
9647;17274;5
9648;10309;2
9648;12419;1
9648;17386;4
9649;12098;2
9649;17029;1
9650;17962;4
9651;12568;2
9652;11548;5
9652;18194;2
9653;358;1
9653;6939;3
9653;19775;4
9654;18546;1
9655;13130;4
9656;6019;5
9656;13441;5
9657;6185;1
9658;18051;1
9660;3581;2
9661;19172;1
9662;1624;2
9662;5943;4
9662;10343;4
9662;19777;3
9663;6460;2
9663;14265;1
9663;14530;1
9663;18927;1
9664;7648;5
9664;19313;4
9665;4241;4
9665;17347;3
9666;2909;5
9666;5432;2
9666;5907;4
9667;15487;5
9667;17983;3
9668;6139;3
9670;15251;5
9671;14232;4
9672;1898;5
9672;4732;3
9675;3008;2
9675;4835;1
9675;10144;3
9676;13902;5
9677;16220;3
9678;1905;4
9678;5345;3
9679;7321;5
9680;2726;5
9681;9087;5
9683;14898;4
9684;13639;3
9685;2370;1
9685;17074;3
9686;18229;1
9687;11737;1
9687;17227;1
9689;15424;5
9690;413;4
9690;4130;1
9690;4505;3
9691;6344;5
9691;19835;4
9693;1422;5
9693;12827;5
9697;1166;5
9697;6535;4
9698;2009;3
9698;12992;3
9698;13004;3
9698;18147;3
9698;18161;3
9700;10722;5
9700;17021;4
9701;1048;5
9701;14707;5
9702;4137;5
9702;5008;1
9706;3181;1
9706;5185;2
9706;17929;5
9708;19169;5
9709;4898;3
9709;14019;5
9709;19982;3
9710;4752;5
9710;9343;5
9711;15864;4
9711;19169;5
9711;19367;5
9712;5612;1
9712;18802;1
9713;7766;5
9713;19299;4
9714;13331;3
9714;17453;1
9715;7571;4
9715;13870;4
9717;18136;5
9718;5281;4
9719;2504;2
9719;4453;5
9719;10144;2
9719;14119;2
9720;7006;4
9722;3209;1
9722;14039;2
9722;19367;1
9722;19737;3
9723;10141;1
9724;19670;4
9725;10109;1
9725;15694;4
9726;14926;1
9727;1238;3
9727;5542;3
9727;19714;5
9728;11938;1
9729;18483;5
9730;10001;4
9730;11031;5
9730;12412;5
9731;5170;5
9731;5173;5
9731;9586;5
9732;10160;2
9733;14713;4
9733;16752;3
9734;17074;1
9735;1826;3
9735;2824;1
9735;6962;3
9735;11097;3
9735;18338;1
9737;501;5
9738;1303;1
9738;12282;3
9739;1048;5
9739;4505;5
9740;15491;2
9740;18937;2
9741;17973;3
9741;18175;4
9741;18177;5
9742;7614;5
9742;13299;5
9743;1548;5
9743;16318;4
9744;3174;1
9745;2309;3
9745;7443;4
9746;13515;5
9747;3027;5
9747;18691;5
9749;10525;4
9749;16666;5
9750;9681;1
9750;19670;4
9752;755;3
9752;17403;2
9753;5591;4
9753;16232;5
9754;7505;4
9756;6694;3
9756;14389;3
9757;3216;3
9758;219;2
9758;2629;1
9759;17320;5
9761;16664;5
9761;17441;5
9762;5222;3
9763;1298;5
9764;2809;1
9765;15125;5
9766;911;5
9766;5717;5
9766;8334;4
9766;12288;1
9766;13002;5
9767;3789;1
9767;5843;4
9767;8778;5
9767;11982;5
9768;18878;4
9769;16868;4
9770;11002;4
9770;14896;5
9771;11586;2
9776;7149;1
9777;3058;5
9778;10238;5
9778;18986;5
9779;8063;5
9779;19299;5
9782;4975;5
9783;2389;5
9785;1999;1
9785;6448;1
9786;3047;5
9786;9190;1
9787;11966;5
9788;11677;2
9788;17227;4
9789;9175;1
9791;18252;2
9792;2263;5
9792;3962;1
9792;8562;4
9792;16909;4
9793;1445;5
9793;1652;5
9793;17053;5
9794;16489;1
9795;1443;2
9796;14190;5
9797;232;4
9797;3896;3
9800;1955;4
9800;6930;5
9800;10678;5
9800;12918;5
9801;2263;5
9801;5184;1
9803;3785;1
9803;17029;1
9804;8882;4
9805;2263;5
9805;14075;5
9807;3785;5
9807;18016;4
9808;5542;1
9809;18591;4
9810;12586;5
9811;3047;5
9811;15503;2
9814;14353;1
9817;6254;2
9818;14721;2
9819;6961;4
9820;3245;5
9821;8636;5
9823;4637;3
9823;6567;4
9824;12;4
9824;11525;1
9825;2726;5
9825;17074;5
9826;1451;4
9826;17657;5
9827;210;5
9828;360;4
9829;2732;5
9829;5342;3
9829;14752;3
9829;16046;4
9830;5703;5
9830;17227;5
9830;19333;5
9831;17873;5
9831;19777;5
9832;2552;2
9832;6719;5
9832;18330;5
9833;13713;3
9836;19740;4
9838;5324;5
9840;11004;5
9841;1461;3
9841;8660;2
9842;19198;3
9843;3027;2
9843;8063;4
9843;8998;2
9844;7884;5
9844;12710;5
9845;2001;4
9845;4975;3
9845;7285;4
9845;7819;3
9846;11992;4
9846;14798;4
9846;18248;4
9848;18001;3
9849;17074;5
9850;886;1
9851;443;4
9852;1160;4
9854;2263;5
9855;4281;5
9856;1208;1
9856;2798;5
9856;3517;5
9856;6049;1
9856;14039;1
9856;16098;5
9856;17832;5
9856;18147;5
9857;13843;4
9858;15950;5
9860;14140;3
9860;18147;4
9861;1746;4
9861;7464;4
9862;271;3
9862;9488;4
9862;14648;5
9863;18147;4
9864;833;4
9864;8951;3
9864;17032;3
9865;7434;3
9867;8572;5
9868;17910;5
9869;69;5
9869;12709;1
9869;14222;5
9870;17052;4
9870;17370;3
9870;17928;5
9874;6865;1
9874;14578;2
9877;2882;1
9878;14738;3
9879;834;5
9879;2726;5
9879;12288;5
9879;16522;5
9881;9837;5
9881;17910;4
9882;3967;4
9882;7614;1
9883;2245;3
9883;12795;5
9883;14284;4
9885;3054;4
9886;4995;3
9886;7209;4
9886;7240;4
9886;17307;4
9887;9910;3
9888;10238;5
9889;3941;1
9889;5024;5
9890;1261;1
9890;5843;1
9891;12047;4
9893;5692;1
9893;5717;3
9893;8781;5
9894;14168;4
9895;9287;4
9895;18624;4
9896;5117;1
9896;17746;2
9897;294;1
9898;9735;1
9898;11604;3
9899;4188;5
9899;9872;5
9899;14517;5
9900;69;5
9900;5143;2
9900;6486;5
9900;19404;3
9901;481;5
9901;6559;1
9902;1048;5
9904;2555;2
9904;10040;3
9904;13698;3
9904;15843;3
9905;10123;1
9906;4788;5
9906;13412;5
9906;18942;5
9908;2009;5
9908;17085;1
9910;8073;5
9911;481;3
9911;17578;4
9912;12982;1
9913;13649;4
9913;19136;1
9914;2433;2
9914;7967;1
9914;18856;3
9915;16880;3
9916;19538;3
9917;4953;1
9917;13284;1
9918;6308;5
9918;9336;5
9918;13938;4
9919;2777;1
9919;3644;1
9919;19441;5
9920;3517;4
9920;12861;5
9923;17032;3
9923;19699;2
9924;6923;5
9924;15482;2
9925;7321;5
9925;14049;4
9926;10737;4
9926;18510;1
9927;19699;3
9928;6506;5
9929;12301;5
9931;1348;2
9931;1815;3
9932;13379;5
9933;19286;1
9934;4103;4
9934;14634;4
9935;2932;2
9936;413;5
9936;4045;5
9937;498;3
9937;11341;4
9938;9212;2
9938;18540;2
9939;9082;5
9941;13699;4
9941;15503;4
9942;15370;2
